ts,ts_iso,topic,device_type,device_id,voltage,current_signed,current,power_signed,power,direction,ip,raw_payload
1771246153567,2026-02-16T18:49:13,battery/data,,,,,,,,,,"{""uptime_ms"":5384409,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246158571,2026-02-16T18:49:18,battery/data,,,,,,,,,,"{""uptime_ms"":5389410,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246163606,2026-02-16T18:49:23,battery/data,,,,,,,,,,"{""uptime_ms"":5394411,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246168605,2026-02-16T18:49:28,battery/data,,,,,,,,,,"{""uptime_ms"":5399412,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246173579,2026-02-16T18:49:33,battery/data,,,,,,,,,,"{""uptime_ms"":5404413,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246178572,2026-02-16T18:49:38,battery/data,,,,,,,,,,"{""uptime_ms"":5409414,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246183574,2026-02-16T18:49:43,battery/data,,,,,,,,,,"{""uptime_ms"":5414415,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246188581,2026-02-16T18:49:48,battery/data,,,,,,,,,,"{""uptime_ms"":5419416,""bus_V"":3.852,""shunt_mV"":-0.040,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246193578,2026-02-16T18:49:53,battery/data,,,,,,,,,,"{""uptime_ms"":5424417,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246198579,2026-02-16T18:49:58,battery/data,,,,,,,,,,"{""uptime_ms"":5429418,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246203588,2026-02-16T18:50:03,battery/data,,,,,,,,,,"{""uptime_ms"":5434419,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246208572,2026-02-16T18:50:08,battery/data,,,,,,,,,,"{""uptime_ms"":5439420,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246213569,2026-02-16T18:50:13,battery/data,,,,,,,,,,"{""uptime_ms"":5444421,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246218582,2026-02-16T18:50:18,battery/data,,,,,,,,,,"{""uptime_ms"":5449422,""bus_V"":3.852,""shunt_mV"":-0.050,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246223585,2026-02-16T18:50:23,battery/data,,,,,,,,,,"{""uptime_ms"":5454423,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246228593,2026-02-16T18:50:28,battery/data,,,,,,,,,,"{""uptime_ms"":5459424,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246233586,2026-02-16T18:50:33,battery/data,,,,,,,,,,"{""uptime_ms"":5464425,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246238602,2026-02-16T18:50:38,battery/data,,,,,,,,,,"{""uptime_ms"":5469426,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246243594,2026-02-16T18:50:43,battery/data,,,,,,,,,,"{""uptime_ms"":5474427,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246248580,2026-02-16T18:50:48,battery/data,,,,,,,,,,"{""uptime_ms"":5479428,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246253586,2026-02-16T18:50:53,battery/data,,,,,,,,,,"{""uptime_ms"":5484429,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246258600,2026-02-16T18:50:58,battery/data,,,,,,,,,,"{""uptime_ms"":5489430,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246263598,2026-02-16T18:51:03,battery/data,,,,,,,,,,"{""uptime_ms"":5494431,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246268602,2026-02-16T18:51:08,battery/data,,,,,,,,,,"{""uptime_ms"":5499432,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246273621,2026-02-16T18:51:13,battery/data,,,,,,,,,,"{""uptime_ms"":5504433,""bus_V"":3.848,""shunt_mV"":-0.040,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246278607,2026-02-16T18:51:18,battery/data,,,,,,,,,,"{""uptime_ms"":5509434,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246283596,2026-02-16T18:51:23,battery/data,,,,,,,,,,"{""uptime_ms"":5514435,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246288651,2026-02-16T18:51:28,battery/data,,,,,,,,,,"{""uptime_ms"":5519436,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246293603,2026-02-16T18:51:33,battery/data,,,,,,,,,,"{""uptime_ms"":5524437,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246298623,2026-02-16T18:51:38,battery/data,,,,,,,,,,"{""uptime_ms"":5529438,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246303594,2026-02-16T18:51:43,battery/data,,,,,,,,,,"{""uptime_ms"":5534439,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246308600,2026-02-16T18:51:48,battery/data,,,,,,,,,,"{""uptime_ms"":5539440,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246313606,2026-02-16T18:51:53,battery/data,,,,,,,,,,"{""uptime_ms"":5544441,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246318622,2026-02-16T18:51:58,battery/data,,,,,,,,,,"{""uptime_ms"":5549442,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246323608,2026-02-16T18:52:03,battery/data,,,,,,,,,,"{""uptime_ms"":5554443,""bus_V"":3.856,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246328606,2026-02-16T18:52:08,battery/data,,,,,,,,,,"{""uptime_ms"":5559444,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246333602,2026-02-16T18:52:13,battery/data,,,,,,,,,,"{""uptime_ms"":5564445,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246338601,2026-02-16T18:52:18,battery/data,,,,,,,,,,"{""uptime_ms"":5569446,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246343600,2026-02-16T18:52:23,battery/data,,,,,,,,,,"{""uptime_ms"":5574447,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246348611,2026-02-16T18:52:28,battery/data,,,,,,,,,,"{""uptime_ms"":5579448,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246353607,2026-02-16T18:52:33,battery/data,,,,,,,,,,"{""uptime_ms"":5584449,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246358607,2026-02-16T18:52:38,battery/data,,,,,,,,,,"{""uptime_ms"":5589450,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246363664,2026-02-16T18:52:43,battery/data,,,,,,,,,,"{""uptime_ms"":5594451,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246368613,2026-02-16T18:52:48,battery/data,,,,,,,,,,"{""uptime_ms"":5599452,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246373606,2026-02-16T18:52:53,battery/data,,,,,,,,,,"{""uptime_ms"":5604453,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246378608,2026-02-16T18:52:58,battery/data,,,,,,,,,,"{""uptime_ms"":5609454,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246383620,2026-02-16T18:53:03,battery/data,,,,,,,,,,"{""uptime_ms"":5614455,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246388648,2026-02-16T18:53:08,battery/data,,,,,,,,,,"{""uptime_ms"":5619456,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246393611,2026-02-16T18:53:13,battery/data,,,,,,,,,,"{""uptime_ms"":5624457,""bus_V"":3.848,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246398623,2026-02-16T18:53:18,battery/data,,,,,,,,,,"{""uptime_ms"":5629458,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246403620,2026-02-16T18:53:23,battery/data,,,,,,,,,,"{""uptime_ms"":5634459,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246408613,2026-02-16T18:53:28,battery/data,,,,,,,,,,"{""uptime_ms"":5639460,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246413613,2026-02-16T18:53:33,battery/data,,,,,,,,,,"{""uptime_ms"":5644461,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246422968,2026-02-16T18:53:42,battery/data,,,,,,,,,,"{""uptime_ms"":5649462,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246423624,2026-02-16T18:53:43,battery/data,,,,,,,,,,"{""uptime_ms"":5654463,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246428623,2026-02-16T18:53:48,battery/data,,,,,,,,,,"{""uptime_ms"":5659464,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246433623,2026-02-16T18:53:53,battery/data,,,,,,,,,,"{""uptime_ms"":5664465,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246438643,2026-02-16T18:53:58,battery/data,,,,,,,,,,"{""uptime_ms"":5669466,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246443633,2026-02-16T18:54:03,battery/data,,,,,,,,,,"{""uptime_ms"":5674467,""bus_V"":3.852,""shunt_mV"":0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246448635,2026-02-16T18:54:08,battery/data,,,,,,,,,,"{""uptime_ms"":5679468,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246453622,2026-02-16T18:54:13,battery/data,,,,,,,,,,"{""uptime_ms"":5684469,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246458630,2026-02-16T18:54:18,battery/data,,,,,,,,,,"{""uptime_ms"":5689470,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.001,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246463627,2026-02-16T18:54:23,battery/data,,,,,,,,,,"{""uptime_ms"":5694471,""bus_V"":3.848,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246468626,2026-02-16T18:54:28,battery/data,,,,,,,,,,"{""uptime_ms"":5699472,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246473630,2026-02-16T18:54:33,battery/data,,,,,,,,,,"{""uptime_ms"":5704473,""bus_V"":3.852,""shunt_mV"":0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246478633,2026-02-16T18:54:38,battery/data,,,,,,,,,,"{""uptime_ms"":5709474,""bus_V"":3.848,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246483642,2026-02-16T18:54:43,battery/data,,,,,,,,,,"{""uptime_ms"":5714475,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246488632,2026-02-16T18:54:48,battery/data,,,,,,,,,,"{""uptime_ms"":5719476,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246493634,2026-02-16T18:54:53,battery/data,,,,,,,,,,"{""uptime_ms"":5724477,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246498631,2026-02-16T18:54:58,battery/data,,,,,,,,,,"{""uptime_ms"":5729478,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246503632,2026-02-16T18:55:03,battery/data,,,,,,,,,,"{""uptime_ms"":5734479,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246508636,2026-02-16T18:55:08,battery/data,,,,,,,,,,"{""uptime_ms"":5739480,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246513636,2026-02-16T18:55:13,battery/data,,,,,,,,,,"{""uptime_ms"":5744481,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246518641,2026-02-16T18:55:18,battery/data,,,,,,,,,,"{""uptime_ms"":5749482,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246523643,2026-02-16T18:55:23,battery/data,,,,,,,,,,"{""uptime_ms"":5754483,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246528646,2026-02-16T18:55:28,battery/data,,,,,,,,,,"{""uptime_ms"":5759484,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246533633,2026-02-16T18:55:33,battery/data,,,,,,,,,,"{""uptime_ms"":5764485,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246538656,2026-02-16T18:55:38,battery/data,,,,,,,,,,"{""uptime_ms"":5769486,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246543642,2026-02-16T18:55:43,battery/data,,,,,,,,,,"{""uptime_ms"":5774487,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246548646,2026-02-16T18:55:48,battery/data,,,,,,,,,,"{""uptime_ms"":5779488,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246561052,2026-02-16T18:56:01,battery/data,,,,,,,,,,"{""uptime_ms"":5784489,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246561052,2026-02-16T18:56:01,battery/data,,,,,,,,,,"{""uptime_ms"":5789490,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246563650,2026-02-16T18:56:03,battery/data,,,,,,,,,,"{""uptime_ms"":5794491,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246568692,2026-02-16T18:56:08,battery/data,,,,,,,,,,"{""uptime_ms"":5799492,""bus_V"":3.848,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246573654,2026-02-16T18:56:13,battery/data,,,,,,,,,,"{""uptime_ms"":5804493,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246578653,2026-02-16T18:56:18,battery/data,,,,,,,,,,"{""uptime_ms"":5809494,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246583653,2026-02-16T18:56:23,battery/data,,,,,,,,,,"{""uptime_ms"":5814495,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246588650,2026-02-16T18:56:28,battery/data,,,,,,,,,,"{""uptime_ms"":5819496,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246593663,2026-02-16T18:56:33,battery/data,,,,,,,,,,"{""uptime_ms"":5824497,""bus_V"":3.852,""shunt_mV"":-0.040,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246598662,2026-02-16T18:56:38,battery/data,,,,,,,,,,"{""uptime_ms"":5829498,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246603658,2026-02-16T18:56:43,battery/data,,,,,,,,,,"{""uptime_ms"":5834499,""bus_V"":3.848,""shunt_mV"":-0.040,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246608657,2026-02-16T18:56:48,battery/data,,,,,,,,,,"{""uptime_ms"":5839500,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246613657,2026-02-16T18:56:53,battery/data,,,,,,,,,,"{""uptime_ms"":5844501,""bus_V"":3.848,""shunt_mV"":0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246618659,2026-02-16T18:56:58,battery/data,,,,,,,,,,"{""uptime_ms"":5849502,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.001,""power_W"":0.004,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246623662,2026-02-16T18:57:03,battery/data,,,,,,,,,,"{""uptime_ms"":5854503,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246628671,2026-02-16T18:57:08,battery/data,,,,,,,,,,"{""uptime_ms"":5859504,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246633668,2026-02-16T18:57:13,battery/data,,,,,,,,,,"{""uptime_ms"":5864505,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246638666,2026-02-16T18:57:18,battery/data,,,,,,,,,,"{""uptime_ms"":5869506,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246643668,2026-02-16T18:57:23,battery/data,,,,,,,,,,"{""uptime_ms"":5874507,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246648665,2026-02-16T18:57:28,battery/data,,,,,,,,,,"{""uptime_ms"":5879508,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246653668,2026-02-16T18:57:33,battery/data,,,,,,,,,,"{""uptime_ms"":5884509,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246658671,2026-02-16T18:57:38,battery/data,,,,,,,,,,"{""uptime_ms"":5889510,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246663676,2026-02-16T18:57:43,battery/data,,,,,,,,,,"{""uptime_ms"":5894511,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246668676,2026-02-16T18:57:48,battery/data,,,,,,,,,,"{""uptime_ms"":5899512,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246673678,2026-02-16T18:57:53,battery/data,,,,,,,,,,"{""uptime_ms"":5904513,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246678665,2026-02-16T18:57:58,battery/data,,,,,,,,,,"{""uptime_ms"":5909514,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246683671,2026-02-16T18:58:03,battery/data,,,,,,,,,,"{""uptime_ms"":5914515,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246688672,2026-02-16T18:58:08,battery/data,,,,,,,,,,"{""uptime_ms"":5919516,""bus_V"":3.852,""shunt_mV"":0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246693681,2026-02-16T18:58:13,battery/data,,,,,,,,,,"{""uptime_ms"":5924517,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246698669,2026-02-16T18:58:18,battery/data,,,,,,,,,,"{""uptime_ms"":5929518,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246703679,2026-02-16T18:58:23,battery/data,,,,,,,,,,"{""uptime_ms"":5934519,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246713674,2026-02-16T18:58:33,battery/data,,,,,,,,,,"{""uptime_ms"":5939520,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246713675,2026-02-16T18:58:33,battery/data,,,,,,,,,,"{""uptime_ms"":5944521,""bus_V"":3.852,""shunt_mV"":0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246718682,2026-02-16T18:58:38,battery/data,,,,,,,,,,"{""uptime_ms"":5949522,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246723677,2026-02-16T18:58:43,battery/data,,,,,,,,,,"{""uptime_ms"":5954523,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246728679,2026-02-16T18:58:48,battery/data,,,,,,,,,,"{""uptime_ms"":5959524,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
